time_index,gen_full,cf
15,wecc_wyco_nuclear_nuclear_moderate_0,1.0
16,wecc_wyco_nuclear_nuclear_moderate_0,1.0
17,wecc_wyco_nuclear_nuclear_moderate_0,1.0
18,wecc_wyco_nuclear_nuclear_moderate_0,1.0
19,wecc_wyco_nuclear_nuclear_moderate_0,1.0
20,wecc_wyco_nuclear_nuclear_moderate_0,1.0
21,wecc_wyco_nuclear_nuclear_moderate_0,1.0
22,wecc_wyco_nuclear_nuclear_moderate_0,1.0
23,wecc_wyco_nuclear_nuclear_moderate_0,1.0
24,wecc_wyco_nuclear_nuclear_moderate_0,1.0
1,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
2,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
3,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
4,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
5,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
6,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
7,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
8,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
9,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
10,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
11,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
12,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
13,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
14,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
15,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
16,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
17,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
18,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
19,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
20,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
21,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
22,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
23,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
24,wecc_wyco_naturalgas_ccs100_moderate_0,1.0
1,wecc_wyco_landbasedwind_class6_moderate_1,0.709
2,wecc_wyco_landbasedwind_class6_moderate_1,0.712
3,wecc_wyco_landbasedwind_class6_moderate_1,0.838
4,wecc_wyco_landbasedwind_class6_moderate_1,0.881
5,wecc_wyco_landbasedwind_class6_moderate_1,0.851
6,wecc_wyco_landbasedwind_class6_moderate_1,0.88
7,wecc_wyco_landbasedwind_class6_moderate_1,0.59
8,wecc_wyco_landbasedwind_class6_moderate_1,0.59
9,wecc_wyco_landbasedwind_class6_moderate_1,0.675
10,wecc_wyco_landbasedwind_class6_moderate_1,0.74
11,wecc_wyco_landbasedwind_class6_moderate_1,0.839
12,wecc_wyco_landbasedwind_class6_moderate_1,0.77
13,wecc_wyco_landbasedwind_class6_moderate_1,0.713
14,wecc_wyco_landbasedwind_class6_moderate_1,0.668
15,wecc_wyco_landbasedwind_class6_moderate_1,0.751
16,wecc_wyco_landbasedwind_class6_moderate_1,0.642
17,wecc_wyco_landbasedwind_class6_moderate_1,0.578
18,wecc_wyco_landbasedwind_class6_moderate_1,0.474
19,wecc_wyco_landbasedwind_class6_moderate_1,0.393
20,wecc_wyco_landbasedwind_class6_moderate_1,0.388
21,wecc_wyco_landbasedwind_class6_moderate_1,0.395
22,wecc_wyco_landbasedwind_class6_moderate_1,0.394
23,wecc_wyco_landbasedwind_class6_moderate_1,0.403
24,wecc_wyco_landbasedwind_class6_moderate_1,0.428
1,wecc_wyco_landbasedwind_class6_moderate_2,0.753
2,wecc_wyco_landbasedwind_class6_moderate_2,0.672
3,wecc_wyco_landbasedwind_class6_moderate_2,0.762
4,wecc_wyco_landbasedwind_class6_moderate_2,0.775
5,wecc_wyco_landbasedwind_class6_moderate_2,0.697
6,wecc_wyco_landbasedwind_class6_moderate_2,0.771
7,wecc_wyco_landbasedwind_class6_moderate_2,0.43
8,wecc_wyco_landbasedwind_class6_moderate_2,0.388
9,wecc_wyco_landbasedwind_class6_moderate_2,0.495
10,wecc_wyco_landbasedwind_class6_moderate_2,0.594
11,wecc_wyco_landbasedwind_class6_moderate_2,0.729
12,wecc_wyco_landbasedwind_class6_moderate_2,0.653
13,wecc_wyco_landbasedwind_class6_moderate_2,0.589
14,wecc_wyco_landbasedwind_class6_moderate_2,0.504
15,wecc_wyco_landbasedwind_class6_moderate_2,0.693
16,wecc_wyco_landbasedwind_class6_moderate_2,0.573
17,wecc_wyco_landbasedwind_class6_moderate_2,0.479
18,wecc_wyco_landbasedwind_class6_moderate_2,0.366
19,wecc_wyco_landbasedwind_class6_moderate_2,0.311
20,wecc_wyco_landbasedwind_class6_moderate_2,0.337
21,wecc_wyco_landbasedwind_class6_moderate_2,0.395
22,wecc_wyco_landbasedwind_class6_moderate_2,0.398
23,wecc_wyco_landbasedwind_class6_moderate_2,0.35
24,wecc_wyco_landbasedwind_class6_moderate_2,0.384
1,wecc_wyco_landbasedwind_class6_moderate_3,0.836
2,wecc_wyco_landbasedwind_class6_moderate_3,0.755
3,wecc_wyco_landbasedwind_class6_moderate_3,0.769
4,wecc_wyco_landbasedwind_class6_moderate_3,0.763
5,wecc_wyco_landbasedwind_class6_moderate_3,0.677
6,wecc_wyco_landbasedwind_class6_moderate_3,0.786
7,wecc_wyco_landbasedwind_class6_moderate_3,0.5
8,wecc_wyco_landbasedwind_class6_moderate_3,0.451
9,wecc_wyco_landbasedwind_class6_moderate_3,0.541
10,wecc_wyco_landbasedwind_class6_moderate_3,0.538
11,wecc_wyco_landbasedwind_class6_moderate_3,0.533
12,wecc_wyco_landbasedwind_class6_moderate_3,0.44
13,wecc_wyco_landbasedwind_class6_moderate_3,0.429
14,wecc_wyco_landbasedwind_class6_moderate_3,0.392
15,wecc_wyco_landbasedwind_class6_moderate_3,0.707
16,wecc_wyco_landbasedwind_class6_moderate_3,0.589
17,wecc_wyco_landbasedwind_class6_moderate_3,0.486
18,wecc_wyco_landbasedwind_class6_moderate_3,0.361
19,wecc_wyco_landbasedwind_class6_moderate_3,0.353
20,wecc_wyco_landbasedwind_class6_moderate_3,0.448
21,wecc_wyco_landbasedwind_class6_moderate_3,0.556
22,wecc_wyco_landbasedwind_class6_moderate_3,0.598
23,wecc_wyco_landbasedwind_class6_moderate_3,0.591
24,wecc_wyco_landbasedwind_class6_moderate_3,0.622
1,wecc_wyco_landbasedwind_class6_moderate_4,0.61
2,wecc_wyco_landbasedwind_class6_moderate_4,0.602
3,wecc_wyco_landbasedwind_class6_moderate_4,0.732
4,wecc_wyco_landbasedwind_class6_moderate_4,0.766
5,wecc_wyco_landbasedwind_class6_moderate_4,0.746
6,wecc_wyco_landbasedwind_class6_moderate_4,0.765
7,wecc_wyco_landbasedwind_class6_moderate_4,0.546
8,wecc_wyco_landbasedwind_class6_moderate_4,0.574
9,wecc_wyco_landbasedwind_class6_moderate_4,0.697
10,wecc_wyco_landbasedwind_class6_moderate_4,0.763
11,wecc_wyco_landbasedwind_class6_moderate_4,0.825
12,wecc_wyco_landbasedwind_class6_moderate_4,0.774
13,wecc_wyco_landbasedwind_class6_moderate_4,0.739
14,wecc_wyco_landbasedwind_class6_moderate_4,0.707
15,wecc_wyco_landbasedwind_class6_moderate_4,0.707
16,wecc_wyco_landbasedwind_class6_moderate_4,0.607
17,wecc_wyco_landbasedwind_class6_moderate_4,0.529
18,wecc_wyco_landbasedwind_class6_moderate_4,0.404
19,wecc_wyco_landbasedwind_class6_moderate_4,0.33
20,wecc_wyco_landbasedwind_class6_moderate_4,0.31
21,wecc_wyco_landbasedwind_class6_moderate_4,0.322
22,wecc_wyco_landbasedwind_class6_moderate_4,0.309
23,wecc_wyco_landbasedwind_class6_moderate_4,0.296
24,wecc_wyco_landbasedwind_class6_moderate_4,0.334
1,wecc_wyco_landbasedwind_class6_moderate_5,0.736
2,wecc_wyco_landbasedwind_class6_moderate_5,0.684
3,wecc_wyco_landbasedwind_class6_moderate_5,0.808
4,wecc_wyco_landbasedwind_class6_moderate_5,0.8
5,wecc_wyco_landbasedwind_class6_moderate_5,0.764
6,wecc_wyco_landbasedwind_class6_moderate_5,0.811
7,wecc_wyco_landbasedwind_class6_moderate_5,0.467
8,wecc_wyco_landbasedwind_class6_moderate_5,0.461
9,wecc_wyco_landbasedwind_class6_moderate_5,0.532
10,wecc_wyco_landbasedwind_class6_moderate_5,0.634
11,wecc_wyco_landbasedwind_class6_moderate_5,0.746
12,wecc_wyco_landbasedwind_class6_moderate_5,0.684
13,wecc_wyco_landbasedwind_class6_moderate_5,0.625
14,wecc_wyco_landbasedwind_class6_moderate_5,0.569
15,wecc_wyco_landbasedwind_class6_moderate_5,0.635
16,wecc_wyco_landbasedwind_class6_moderate_5,0.554
17,wecc_wyco_landbasedwind_class6_moderate_5,0.462
18,wecc_wyco_landbasedwind_class6_moderate_5,0.361
19,wecc_wyco_landbasedwind_class6_moderate_5,0.308
20,wecc_wyco_landbasedwind_class6_moderate_5,0.29
21,wecc_wyco_landbasedwind_class6_moderate_5,0.326
22,wecc_wyco_landbasedwind_class6_moderate_5,0.31
23,wecc_wyco_landbasedwind_class6_moderate_5,0.29
24,wecc_wyco_landbasedwind_class6_moderate_5,0.304
1,wecc_wyco_landbasedwind_class6_moderate_6,0.814
2,wecc_wyco_landbasedwind_class6_moderate_6,0.704
3,wecc_wyco_landbasedwind_class6_moderate_6,0.787
4,wecc_wyco_landbasedwind_class6_moderate_6,0.803
5,wecc_wyco_landbasedwind_class6_moderate_6,0.709
6,wecc_wyco_landbasedwind_class6_moderate_6,0.791
7,wecc_wyco_landbasedwind_class6_moderate_6,0.407
8,wecc_wyco_landbasedwind_class6_moderate_6,0.365
9,wecc_wyco_landbasedwind_class6_moderate_6,0.432
10,wecc_wyco_landbasedwind_class6_moderate_6,0.538
11,wecc_wyco_landbasedwind_class6_moderate_6,0.704
12,wecc_wyco_landbasedwind_class6_moderate_6,0.654
13,wecc_wyco_landbasedwind_class6_moderate_6,0.588
14,wecc_wyco_landbasedwind_class6_moderate_6,0.477
15,wecc_wyco_landbasedwind_class6_moderate_6,0.673
16,wecc_wyco_landbasedwind_class6_moderate_6,0.586
17,wecc_wyco_landbasedwind_class6_moderate_6,0.491
18,wecc_wyco_landbasedwind_class6_moderate_6,0.391
19,wecc_wyco_landbasedwind_class6_moderate_6,0.347
20,wecc_wyco_landbasedwind_class6_moderate_6,0.327
21,wecc_wyco_landbasedwind_class6_moderate_6,0.399
22,wecc_wyco_landbasedwind_class6_moderate_6,0.39
23,wecc_wyco_landbasedwind_class6_moderate_6,0.313
24,wecc_wyco_landbasedwind_class6_moderate_6,0.34
1,wecc_wyco_landbasedwind_class6_moderate_7,0.502
2,wecc_wyco_landbasedwind_class6_moderate_7,0.462
3,wecc_wyco_landbasedwind_class6_moderate_7,0.562
4,wecc_wyco_landbasedwind_class6_moderate_7,0.599
5,wecc_wyco_landbasedwind_class6_moderate_7,0.571
6,wecc_wyco_landbasedwind_class6_moderate_7,0.616
7,wecc_wyco_landbasedwind_class6_moderate_7,0.349
8,wecc_wyco_landbasedwind_class6_moderate_7,0.377
9,wecc_wyco_landbasedwind_class6_moderate_7,0.503
10,wecc_wyco_landbasedwind_class6_moderate_7,0.553
11,wecc_wyco_landbasedwind_class6_moderate_7,0.626
12,wecc_wyco_landbasedwind_class6_moderate_7,0.58
13,wecc_wyco_landbasedwind_class6_moderate_7,0.553
14,wecc_wyco_landbasedwind_class6_moderate_7,0.502
15,wecc_wyco_landbasedwind_class6_moderate_7,0.482
16,wecc_wyco_landbasedwind_class6_moderate_7,0.414
17,wecc_wyco_landbasedwind_class6_moderate_7,0.353
18,wecc_wyco_landbasedwind_class6_moderate_7,0.26
19,wecc_wyco_landbasedwind_class6_moderate_7,0.211
20,wecc_wyco_landbasedwind_class6_moderate_7,0.2
21,wecc_wyco_landbasedwind_class6_moderate_7,0.218
22,wecc_wyco_landbasedwind_class6_moderate_7,0.206
23,wecc_wyco_landbasedwind_class6_moderate_7,0.219
24,wecc_wyco_landbasedwind_class6_moderate_7,0.283
1,wecc_wyco_landbasedwind_class6_moderate_8,0.583
2,wecc_wyco_landbasedwind_class6_moderate_8,0.509
3,wecc_wyco_landbasedwind_class6_moderate_8,0.566
4,wecc_wyco_landbasedwind_class6_moderate_8,0.536
5,wecc_wyco_landbasedwind_class6_moderate_8,0.501
6,wecc_wyco_landbasedwind_class6_moderate_8,0.576
7,wecc_wyco_landbasedwind_class6_moderate_8,0.308
8,wecc_wyco_landbasedwind_class6_moderate_8,0.312
9,wecc_wyco_landbasedwind_class6_moderate_8,0.376
10,wecc_wyco_landbasedwind_class6_moderate_8,0.455
11,wecc_wyco_landbasedwind_class6_moderate_8,0.526
12,wecc_wyco_landbasedwind_class6_moderate_8,0.522
13,wecc_wyco_landbasedwind_class6_moderate_8,0.484
14,wecc_wyco_landbasedwind_class6_moderate_8,0.431
15,wecc_wyco_landbasedwind_class6_moderate_8,0.452
16,wecc_wyco_landbasedwind_class6_moderate_8,0.448
17,wecc_wyco_landbasedwind_class6_moderate_8,0.35
18,wecc_wyco_landbasedwind_class6_moderate_8,0.279
19,wecc_wyco_landbasedwind_class6_moderate_8,0.254
20,wecc_wyco_landbasedwind_class6_moderate_8,0.189
21,wecc_wyco_landbasedwind_class6_moderate_8,0.204
22,wecc_wyco_landbasedwind_class6_moderate_8,0.188
23,wecc_wyco_landbasedwind_class6_moderate_8,0.206
24,wecc_wyco_landbasedwind_class6_moderate_8,0.225
1,wecc_wyco_landbasedwind_class6_moderate_9,0.657
2,wecc_wyco_landbasedwind_class6_moderate_9,0.569
3,wecc_wyco_landbasedwind_class6_moderate_9,0.567
4,wecc_wyco_landbasedwind_class6_moderate_9,0.505
5,wecc_wyco_landbasedwind_class6_moderate_9,0.435
6,wecc_wyco_landbasedwind_class6_moderate_9,0.545
7,wecc_wyco_landbasedwind_class6_moderate_9,0.29
8,wecc_wyco_landbasedwind_class6_moderate_9,0.269
9,wecc_wyco_landbasedwind_class6_moderate_9,0.309
10,wecc_wyco_landbasedwind_class6_moderate_9,0.364
11,wecc_wyco_landbasedwind_class6_moderate_9,0.456
12,wecc_wyco_landbasedwind_class6_moderate_9,0.456
13,wecc_wyco_landbasedwind_class6_moderate_9,0.418
14,wecc_wyco_landbasedwind_class6_moderate_9,0.374
15,wecc_wyco_landbasedwind_class6_moderate_9,0.447
16,wecc_wyco_landbasedwind_class6_moderate_9,0.461
17,wecc_wyco_landbasedwind_class6_moderate_9,0.39
18,wecc_wyco_landbasedwind_class6_moderate_9,0.357
19,wecc_wyco_landbasedwind_class6_moderate_9,0.291
20,wecc_wyco_landbasedwind_class6_moderate_9,0.184
21,wecc_wyco_landbasedwind_class6_moderate_9,0.204
22,wecc_wyco_landbasedwind_class6_moderate_9,0.185
23,wecc_wyco_landbasedwind_class6_moderate_9,0.185
24,wecc_wyco_landbasedwind_class6_moderate_9,0.209
1,wecc_wyco_landbasedwind_class6_moderate_10,0.416
2,wecc_wyco_landbasedwind_class6_moderate_10,0.409
3,wecc_wyco_landbasedwind_class6_moderate_10,0.466
4,wecc_wyco_landbasedwind_class6_moderate_10,0.459
5,wecc_wyco_landbasedwind_class6_moderate_10,0.352
6,wecc_wyco_landbasedwind_class6_moderate_10,0.439
7,wecc_wyco_landbasedwind_class6_moderate_10,0.204
8,wecc_wyco_landbasedwind_class6_moderate_10,0.24
9,wecc_wyco_landbasedwind_class6_moderate_10,0.33
10,wecc_wyco_landbasedwind_class6_moderate_10,0.298
11,wecc_wyco_landbasedwind_class6_moderate_10,0.451
12,wecc_wyco_landbasedwind_class6_moderate_10,0.37
13,wecc_wyco_landbasedwind_class6_moderate_10,0.344
14,wecc_wyco_landbasedwind_class6_moderate_10,0.289
15,wecc_wyco_landbasedwind_class6_moderate_10,0.292
16,wecc_wyco_landbasedwind_class6_moderate_10,0.231
17,wecc_wyco_landbasedwind_class6_moderate_10,0.21
18,wecc_wyco_landbasedwind_class6_moderate_10,0.146
19,wecc_wyco_landbasedwind_class6_moderate_10,0.108
20,wecc_wyco_landbasedwind_class6_moderate_10,0.107
21,wecc_wyco_landbasedwind_class6_moderate_10,0.125
22,wecc_wyco_landbasedwind_class6_moderate_10,0.132
23,wecc_wyco_landbasedwind_class6_moderate_10,0.147
24,wecc_wyco_landbasedwind_class6_moderate_10,0.192
1,wecc_wyco_landbasedwind_class6_moderate_11,0.467
2,wecc_wyco_landbasedwind_class6_moderate_11,0.43
3,wecc_wyco_landbasedwind_class6_moderate_11,0.521
4,wecc_wyco_landbasedwind_class6_moderate_11,0.528
5,wecc_wyco_landbasedwind_class6_moderate_11,0.466
6,wecc_wyco_landbasedwind_class6_moderate_11,0.536
7,wecc_wyco_landbasedwind_class6_moderate_11,0.288
8,wecc_wyco_landbasedwind_class6_moderate_11,0.309
9,wecc_wyco_landbasedwind_class6_moderate_11,0.346
10,wecc_wyco_landbasedwind_class6_moderate_11,0.344
11,wecc_wyco_landbasedwind_class6_moderate_11,0.459
12,wecc_wyco_landbasedwind_class6_moderate_11,0.407
13,wecc_wyco_landbasedwind_class6_moderate_11,0.373
14,wecc_wyco_landbasedwind_class6_moderate_11,0.317
15,wecc_wyco_landbasedwind_class6_moderate_11,0.342
16,wecc_wyco_landbasedwind_class6_moderate_11,0.287
17,wecc_wyco_landbasedwind_class6_moderate_11,0.248
18,wecc_wyco_landbasedwind_class6_moderate_11,0.213
19,wecc_wyco_landbasedwind_class6_moderate_11,0.183
20,wecc_wyco_landbasedwind_class6_moderate_11,0.174
21,wecc_wyco_landbasedwind_class6_moderate_11,0.183
22,wecc_wyco_landbasedwind_class6_moderate_11,0.17
23,wecc_wyco_landbasedwind_class6_moderate_11,0.161
24,wecc_wyco_landbasedwind_class6_moderate_11,0.193
1,wecc_wyco_landbasedwind_class6_moderate_12,0.565
2,wecc_wyco_landbasedwind_class6_moderate_12,0.504
3,wecc_wyco_landbasedwind_class6_moderate_12,0.587
4,wecc_wyco_landbasedwind_class6_moderate_12,0.546
5,wecc_wyco_landbasedwind_class6_moderate_12,0.499
6,wecc_wyco_landbasedwind_class6_moderate_12,0.612
7,wecc_wyco_landbasedwind_class6_moderate_12,0.318
8,wecc_wyco_landbasedwind_class6_moderate_12,0.314
9,wecc_wyco_landbasedwind_class6_moderate_12,0.334
10,wecc_wyco_landbasedwind_class6_moderate_12,0.388
11,wecc_wyco_landbasedwind_class6_moderate_12,0.48
12,wecc_wyco_landbasedwind_class6_moderate_12,0.448
13,wecc_wyco_landbasedwind_class6_moderate_12,0.408
14,wecc_wyco_landbasedwind_class6_moderate_12,0.342
15,wecc_wyco_landbasedwind_class6_moderate_12,0.389
16,wecc_wyco_landbasedwind_class6_moderate_12,0.352
17,wecc_wyco_landbasedwind_class6_moderate_12,0.294
18,wecc_wyco_landbasedwind_class6_moderate_12,0.245
19,wecc_wyco_landbasedwind_class6_moderate_12,0.205
20,wecc_wyco_landbasedwind_class6_moderate_12,0.177
21,wecc_wyco_landbasedwind_class6_moderate_12,0.196
22,wecc_wyco_landbasedwind_class6_moderate_12,0.187
23,wecc_wyco_landbasedwind_class6_moderate_12,0.175
24,wecc_wyco_landbasedwind_class6_moderate_12,0.198
1,wecc_wyco_landbasedwind_class6_moderate_13,0.196
2,wecc_wyco_landbasedwind_class6_moderate_13,0.252
3,wecc_wyco_landbasedwind_class6_moderate_13,0.262
4,wecc_wyco_landbasedwind_class6_moderate_13,0.235
5,wecc_wyco_landbasedwind_class6_moderate_13,0.162
6,wecc_wyco_landbasedwind_class6_moderate_13,0.223
7,wecc_wyco_landbasedwind_class6_moderate_13,0.124
8,wecc_wyco_landbasedwind_class6_moderate_13,0.135
9,wecc_wyco_landbasedwind_class6_moderate_13,0.126
10,wecc_wyco_landbasedwind_class6_moderate_13,0.135
11,wecc_wyco_landbasedwind_class6_moderate_13,0.185
12,wecc_wyco_landbasedwind_class6_moderate_13,0.134
13,wecc_wyco_landbasedwind_class6_moderate_13,0.12
14,wecc_wyco_landbasedwind_class6_moderate_13,0.111
15,wecc_wyco_landbasedwind_class6_moderate_13,0.101
16,wecc_wyco_landbasedwind_class6_moderate_13,0.091
17,wecc_wyco_landbasedwind_class6_moderate_13,0.102
18,wecc_wyco_landbasedwind_class6_moderate_13,0.078
19,wecc_wyco_landbasedwind_class6_moderate_13,0.06
20,wecc_wyco_landbasedwind_class6_moderate_13,0.104
21,wecc_wyco_landbasedwind_class6_moderate_13,0.048
22,wecc_wyco_landbasedwind_class6_moderate_13,0.072
23,wecc_wyco_landbasedwind_class6_moderate_13,0.116
24,wecc_wyco_landbasedwind_class6_moderate_13,0.123
1,wecc_wyco_landbasedwind_class6_moderate_14,0.396
2,wecc_wyco_landbasedwind_class6_moderate_14,0.39
3,wecc_wyco_landbasedwind_class6_moderate_14,0.442
4,wecc_wyco_landbasedwind_class6_moderate_14,0.414
5,wecc_wyco_landbasedwind_class6_moderate_14,0.364
6,wecc_wyco_landbasedwind_class6_moderate_14,0.429
7,wecc_wyco_landbasedwind_class6_moderate_14,0.166
8,wecc_wyco_landbasedwind_class6_moderate_14,0.163
9,wecc_wyco_landbasedwind_class6_moderate_14,0.168
10,wecc_wyco_landbasedwind_class6_moderate_14,0.158
11,wecc_wyco_landbasedwind_class6_moderate_14,0.296
12,wecc_wyco_landbasedwind_class6_moderate_14,0.237
13,wecc_wyco_landbasedwind_class6_moderate_14,0.202
14,wecc_wyco_landbasedwind_class6_moderate_14,0.176
15,wecc_wyco_landbasedwind_class6_moderate_14,0.24
16,wecc_wyco_landbasedwind_class6_moderate_14,0.223
17,wecc_wyco_landbasedwind_class6_moderate_14,0.217
18,wecc_wyco_landbasedwind_class6_moderate_14,0.205
19,wecc_wyco_landbasedwind_class6_moderate_14,0.169
20,wecc_wyco_landbasedwind_class6_moderate_14,0.139
21,wecc_wyco_landbasedwind_class6_moderate_14,0.145
22,wecc_wyco_landbasedwind_class6_moderate_14,0.128
23,wecc_wyco_landbasedwind_class6_moderate_14,0.137
24,wecc_wyco_landbasedwind_class6_moderate_14,0.152
1,wecc_wyco_landbasedwind_class6_moderate_15,0.934
2,wecc_wyco_landbasedwind_class6_moderate_15,0.684
3,wecc_wyco_landbasedwind_class6_moderate_15,0.701
4,wecc_wyco_landbasedwind_class6_moderate_15,0.815
5,wecc_wyco_landbasedwind_class6_moderate_15,0.655
6,wecc_wyco_landbasedwind_class6_moderate_15,0.793
7,wecc_wyco_landbasedwind_class6_moderate_15,0.211
8,wecc_wyco_landbasedwind_class6_moderate_15,0.092
9,wecc_wyco_landbasedwind_class6_moderate_15,0.11
10,wecc_wyco_landbasedwind_class6_moderate_15,0.16
11,wecc_wyco_landbasedwind_class6_moderate_15,0.706
12,wecc_wyco_landbasedwind_class6_moderate_15,0.692
13,wecc_wyco_landbasedwind_class6_moderate_15,0.685
14,wecc_wyco_landbasedwind_class6_moderate_15,0.529
15,wecc_wyco_landbasedwind_class6_moderate_15,0.95
16,wecc_wyco_landbasedwind_class6_moderate_15,0.932
17,wecc_wyco_landbasedwind_class6_moderate_15,0.776
18,wecc_wyco_landbasedwind_class6_moderate_15,0.698
19,wecc_wyco_landbasedwind_class6_moderate_15,0.686
20,wecc_wyco_landbasedwind_class6_moderate_15,0.448
21,wecc_wyco_landbasedwind_class6_moderate_15,0.524
22,wecc_wyco_landbasedwind_class6_moderate_15,0.432
23,wecc_wyco_landbasedwind_class6_moderate_15,0.355
24,wecc_wyco_landbasedwind_class6_moderate_15,0.454
1,wecc_wyco_utilitypv_class5_moderate_1,0.0
2,wecc_wyco_utilitypv_class5_moderate_1,0.0
3,wecc_wyco_utilitypv_class5_moderate_1,0.0
4,wecc_wyco_utilitypv_class5_moderate_1,0.0
5,wecc_wyco_utilitypv_class5_moderate_1,0.0
6,wecc_wyco_utilitypv_class5_moderate_1,0.0
7,wecc_wyco_utilitypv_class5_moderate_1,0.0
8,wecc_wyco_utilitypv_class5_moderate_1,0.22
9,wecc_wyco_utilitypv_class5_moderate_1,0.5
10,wecc_wyco_utilitypv_class5_moderate_1,0.642
11,wecc_wyco_utilitypv_class5_moderate_1,0.728
12,wecc_wyco_utilitypv_class5_moderate_1,0.743
13,wecc_wyco_utilitypv_class5_moderate_1,0.713
14,wecc_wyco_utilitypv_class5_moderate_1,0.62
15,wecc_wyco_utilitypv_class5_moderate_1,0.468
16,wecc_wyco_utilitypv_class5_moderate_1,0.197
17,wecc_wyco_utilitypv_class5_moderate_1,0.0
18,wecc_wyco_utilitypv_class5_moderate_1,0.0
19,wecc_wyco_utilitypv_class5_moderate_1,0.0
20,wecc_wyco_utilitypv_class5_moderate_1,0.0
21,wecc_wyco_utilitypv_class5_moderate_1,0.0
22,wecc_wyco_utilitypv_class5_moderate_1,0.0
23,wecc_wyco_utilitypv_class5_moderate_1,0.0
24,wecc_wyco_utilitypv_class5_moderate_1,0.0
1,wecc_wyco_utilitypv_class5_moderate_2,0.0
2,wecc_wyco_utilitypv_class5_moderate_2,0.0
3,wecc_wyco_utilitypv_class5_moderate_2,0.0
4,wecc_wyco_utilitypv_class5_moderate_2,0.0
5,wecc_wyco_utilitypv_class5_moderate_2,0.0
6,wecc_wyco_utilitypv_class5_moderate_2,0.0
7,wecc_wyco_utilitypv_class5_moderate_2,0.0
8,wecc_wyco_utilitypv_class5_moderate_2,0.25
9,wecc_wyco_utilitypv_class5_moderate_2,0.503
10,wecc_wyco_utilitypv_class5_moderate_2,0.608
11,wecc_wyco_utilitypv_class5_moderate_2,0.708
12,wecc_wyco_utilitypv_class5_moderate_2,0.718
13,wecc_wyco_utilitypv_class5_moderate_2,0.691
14,wecc_wyco_utilitypv_class5_moderate_2,0.618
15,wecc_wyco_utilitypv_class5_moderate_2,0.488
16,wecc_wyco_utilitypv_class5_moderate_2,0.245
17,wecc_wyco_utilitypv_class5_moderate_2,0.0
18,wecc_wyco_utilitypv_class5_moderate_2,0.0
19,wecc_wyco_utilitypv_class5_moderate_2,0.0
20,wecc_wyco_utilitypv_class5_moderate_2,0.0
21,wecc_wyco_utilitypv_class5_moderate_2,0.0
22,wecc_wyco_utilitypv_class5_moderate_2,0.0
23,wecc_wyco_utilitypv_class5_moderate_2,0.0
24,wecc_wyco_utilitypv_class5_moderate_2,0.0
1,wecc_wyco_utilitypv_class5_moderate_3,0.0
2,wecc_wyco_utilitypv_class5_moderate_3,0.0
